lesson_id,school_id,teacher_id,persona,subject_id,class_arm_id,room_id,room_type_matches_subject,day_of_week,start_time,end_time,consecutive_period_count,time_slot_hour,soft_preference_score
SCH-003-LSN-0058,SCH-003,TCH-00035,hustling_subject_specialist,Economics,SS3B,ROOM-SS3B,1,Monday,8:00,9:20,2,8:00,4
SCH-003-LSN-0059,SCH-003,TCH-00035,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Monday,10:00,11:20,2,10:00,4
SCH-003-LSN-0060,SCH-003,TCH-00035,hustling_subject_specialist,Economics,SS2B,ROOM-SS2B,1,Thursday,8:00,9:20,2,8:00,4
SCH-003-LSN-0061,SCH-003,TCH-00035,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Thursday,9:20,10:40,2,9:20,4
SCH-003-LSN-0062,SCH-003,TCH-00035,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Thursday,10:40,12:20,2,10:40,4
SCH-003-LSN-0063,SCH-003,TCH-00035,hustling_subject_specialist,Economics,SS2B,ROOM-SS2B,1,Monday,11:40,13:00,2,11:40,0
SCH-003-LSN-0064,SCH-003,TCH-00035,hustling_subject_specialist,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,13:00,14:20,2,13:00,-4
SCH-003-LSN-0065,SCH-003,TCH-00035,hustling_subject_specialist,Economics,SS1A,ROOM-SS1A,1,Thursday,12:20,13:40,2,12:20,-4
SCH-003-LSN-0066,SCH-003,TCH-00036,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,10:00,11:20,2,10:00,4
SCH-003-LSN-0067,SCH-003,TCH-00036,hustling_subject_specialist,Physics,SS1A,SCI-LAB-01,1,Monday,8:00,9:20,2,8:00,4
SCH-003-LSN-0068,SCH-003,TCH-00036,hustling_subject_specialist,Further Mathematics,SS3B,ROOM-SS3B,1,Tuesday,9:20,10:40,2,9:20,4
SCH-003-LSN-0069,SCH-003,TCH-00036,hustling_subject_specialist,Physics,SS3A,SCI-LAB-01,1,Tuesday,10:40,12:20,2,10:40,4
SCH-003-LSN-0070,SCH-003,TCH-00037,veteran_staff_room_boss,Chemistry,SS1B,SCI-LAB-01,1,Tuesday,8:40,10:00,2,8:40,4
SCH-003-LSN-0071,SCH-003,TCH-00037,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Monday,8:40,10:00,2,8:40,4
SCH-003-LSN-0072,SCH-003,TCH-00037,veteran_staff_room_boss,Physics,SS2A,SCI-LAB-01,1,Wednesday,9:20,10:40,2,9:20,4
SCH-003-LSN-0073,SCH-003,TCH-00037,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Thursday,8:40,10:00,2,8:40,4
SCH-003-LSN-0074,SCH-003,TCH-00037,veteran_staff_room_boss,Chemistry,SS1B,SCI-LAB-01,1,Thursday,10:00,11:20,2,10:00,4
SCH-003-LSN-0075,SCH-003,TCH-00037,veteran_staff_room_boss,Physics,SS3A,SCI-LAB-01,1,Wednesday,10:40,12:20,2,10:40,0
SCH-003-LSN-0076,SCH-003,TCH-00038,hustling_subject_specialist,Economics,SS1B,ROOM-SS1B,1,Tuesday,10:00,11:20,2,10:00,4
SCH-003-LSN-0077,SCH-003,TCH-00038,hustling_subject_specialist,Economics,SS2B,ROOM-SS2B,1,Tuesday,8:00,9:20,2,8:00,4
SCH-003-LSN-0078,SCH-003,TCH-00039,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Monday,13:40,14:20,1,13:40,4.5
SCH-003-LSN-0079,SCH-003,TCH-00039,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Monday,13:00,13:40,1,13:00,4.5
SCH-003-LSN-0080,SCH-003,TCH-00039,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-003-LSN-0081,SCH-003,TCH-00039,nysc_corper,Basic Science,JSS1B,ROOM-JSS1B,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-003-LSN-0082,SCH-003,TCH-00040,nysc_corper,Basic Science,JSS1A,ROOM-JSS1A,1,Wednesday,13:40,14:20,1,13:40,4.5
SCH-003-LSN-0083,SCH-003,TCH-00040,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Tuesday,8:40,9:20,1,8:40,0
SCH-003-LSN-0084,SCH-003,TCH-00040,nysc_corper,Basic Science,JSS3A,ROOM-JSS3A,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-004-LSN-0001,SCH-004,TCH-00041,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,8:40,9:20,1,8:40,4
SCH-004-LSN-0002,SCH-004,TCH-00041,veteran_staff_room_boss,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,9:20,10:00,1,9:20,4
SCH-004-LSN-0003,SCH-004,TCH-00041,veteran_staff_room_boss,Further Mathematics,SS2A,ROOM-SS2A,1,Monday,10:00,10:40,1,10:00,4
SCH-004-LSN-0004,SCH-004,TCH-00042,overworked_generalist,Basic Technology,JSS3A,ROOM-JSS3A,0,Thursday,8:40,10:40,3,8:40,1.49
SCH-004-LSN-0005,SCH-004,TCH-00042,overworked_generalist,Basic Technology,JSS3A,ROOM-JSS3A,0,Friday,8:40,10:40,3,8:40,1.47
SCH-004-LSN-0006,SCH-004,TCH-00042,overworked_generalist,Basic Technology,JSS3B,WORKSHOP-01,1,Monday,10:00,12:20,3,10:00,1.5
SCH-004-LSN-0007,SCH-004,TCH-00042,overworked_generalist,Basic Technology,SS2A,ROOM-SS2A,0,Monday,8:00,10:00,3,8:00,1.48
SCH-004-LSN-0008,SCH-004,TCH-00042,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Wednesday,10:00,12:20,3,10:00,1.49
SCH-004-LSN-0009,SCH-004,TCH-00042,overworked_generalist,Basic Technology,JSS1A,ROOM-JSS1A,0,Tuesday,9:20,11:20,3,9:20,1.31
SCH-004-LSN-0010,SCH-004,TCH-00042,overworked_generalist,Basic Technology,SS1B,ROOM-SS1B,0,Wednesday,8:00,10:00,3,8:00,1.42
SCH-004-LSN-0011,SCH-004,TCH-00042,overworked_generalist,PHE,SS2B,ROOM-SS2B,1,Tuesday,12:20,14:20,3,12:20,1.07
SCH-004-LSN-0012,SCH-004,TCH-00043,veteran_staff_room_boss,Biology,SS1B,SCI-LAB-01,1,Monday,10:00,11:20,2,10:00,4
SCH-004-LSN-0013,SCH-004,TCH-00043,veteran_staff_room_boss,Physics,SS2B,SCI-LAB-01,1,Tuesday,8:40,10:00,2,8:40,4
SCH-004-LSN-0014,SCH-004,TCH-00043,veteran_staff_room_boss,Physics,SS3A,SCI-LAB-01,1,Tuesday,10:00,11:20,2,10:00,4
SCH-004-LSN-0015,SCH-004,TCH-00043,veteran_staff_room_boss,Biology,SS3A,SCI-LAB-01,1,Wednesday,8:40,10:00,2,8:40,4
SCH-004-LSN-0016,SCH-004,TCH-00043,veteran_staff_room_boss,Biology,SS1B,SCI-LAB-01,1,Wednesday,10:00,11:20,2,10:00,4
SCH-004-LSN-0017,SCH-004,TCH-00043,veteran_staff_room_boss,Physics,SS2B,SCI-LAB-01,1,Thursday,8:40,10:00,2,8:40,4
SCH-004-LSN-0018,SCH-004,TCH-00043,veteran_staff_room_boss,Physics,SS3A,SCI-LAB-01,1,Thursday,10:00,11:20,2,10:00,4
SCH-004-LSN-0019,SCH-004,TCH-00043,veteran_staff_room_boss,Biology,SS3A,SCI-LAB-01,1,Friday,8:40,10:00,2,8:40,4
SCH-004-LSN-0020,SCH-004,TCH-00044,nysc_corper,Civic Education,JSS3B,ROOM-JSS3B,1,Monday,13:00,13:40,1,13:00,4.5
SCH-004-LSN-0021,SCH-004,TCH-00044,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Monday,13:40,14:20,1,13:40,4.5
SCH-004-LSN-0022,SCH-004,TCH-00044,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-004-LSN-0023,SCH-004,TCH-00045,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-004-LSN-0024,SCH-004,TCH-00045,nysc_corper,Civic Education,JSS3B,ROOM-JSS3B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-004-LSN-0025,SCH-004,TCH-00045,nysc_corper,Civic Education,JSS1A,ROOM-JSS1A,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-004-LSN-0026,SCH-004,TCH-00046,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Thursday,10:40,13:00,3,10:40,1.45
SCH-004-LSN-0027,SCH-004,TCH-00046,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Monday,11:40,13:40,3,11:40,1.47
SCH-004-LSN-0028,SCH-004,TCH-00046,overworked_generalist,Basic Technology,JSS1A,ROOM-JSS1A,0,Monday,9:20,11:20,3,9:20,1.44
SCH-004-LSN-0029,SCH-004,TCH-00046,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Tuesday,10:40,13:00,3,10:40,1.5
SCH-004-LSN-0030,SCH-004,TCH-00046,overworked_generalist,Basic Technology,SS3A,ROOM-SS3A,0,Friday,10:00,12:20,3,10:00,1.28
SCH-004-LSN-0031,SCH-004,TCH-00046,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Wednesday,12:20,14:20,3,12:20,1.25
SCH-004-LSN-0032,SCH-004,TCH-00046,overworked_generalist,CRS,SS3B,ROOM-SS3B,1,Wednesday,10:00,12:20,3,10:00,1.35
SCH-004-LSN-0033,SCH-004,TCH-00046,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Tuesday,8:40,10:40,3,8:40,1.49
SCH-004-LSN-0034,SCH-004,TCH-00046,overworked_generalist,PHE,SS2A,ROOM-SS2A,1,Friday,8:00,10:00,3,8:00,1.26
SCH-004-LSN-0035,SCH-004,TCH-00047,overworked_generalist,PHE,JSS3A,ROOM-JSS3A,1,Tuesday,10:40,13:00,3,10:40,1.49
SCH-004-LSN-0036,SCH-004,TCH-00047,overworked_generalist,CRS,JSS1B,ROOM-JSS1B,1,Tuesday,8:40,10:40,3,8:40,1.44
SCH-004-LSN-0037,SCH-004,TCH-00047,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Wednesday,10:00,12:20,3,10:00,1.47
SCH-004-LSN-0038,SCH-004,TCH-00047,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Monday,10:00,12:20,3,10:00,1.34
SCH-004-LSN-0039,SCH-004,TCH-00047,overworked_generalist,PHE,SS2A,ROOM-SS2A,1,Wednesday,8:00,10:00,3,8:00,1.43
SCH-004-LSN-0040,SCH-004,TCH-00047,overworked_generalist,PHE,JSS2A,ROOM-JSS2A,1,Friday,10:00,12:20,3,10:00,1.48
SCH-004-LSN-0041,SCH-004,TCH-00048,hustling_subject_specialist,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,8:00,9:20,2,8:00,4
SCH-004-LSN-0042,SCH-004,TCH-00048,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,9:20,10:40,2,9:20,4
SCH-004-LSN-0043,SCH-004,TCH-00048,hustling_subject_specialist,Economics,SS3A,ROOM-SS3A,1,Tuesday,8:00,9:20,2,8:00,4
SCH-004-LSN-0044,SCH-004,TCH-00048,hustling_subject_specialist,Economics,SS3B,ROOM-SS3B,1,Monday,10:40,12:20,2,10:40,4
SCH-004-LSN-0045,SCH-004,TCH-00049,hustling_subject_specialist,Further Mathematics,SS2B,ROOM-SS2B,1,Monday,8:00,9:20,2,8:00,4
SCH-004-LSN-0046,SCH-004,TCH-00049,hustling_subject_specialist,Further Mathematics,SS1B,ROOM-SS1B,1,Monday,11:40,13:00,2,11:40,0
SCH-004-LSN-0047,SCH-004,TCH-00049,hustling_subject_specialist,Economics,SS3B,ROOM-SS3B,1,Monday,9:20,10:40,2,9:20,4
SCH-004-LSN-0048,SCH-004,TCH-00049,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Wednesday,10:00,11:20,2,10:00,4
SCH-004-LSN-0049,SCH-004,TCH-00050,veteran_staff_room_boss,Chemistry,SS3A,SCI-LAB-01,1,Monday,8:00,8:40,1,8:00,0
SCH-004-LSN-0050,SCH-004,TCH-00050,veteran_staff_room_boss,Chemistry,SS3B,SCI-LAB-01,1,Monday,8:40,9:20,1,8:40,4
SCH-004-LSN-0051,SCH-004,TCH-00050,veteran_staff_room_boss,Physics,SS1B,SCI-LAB-01,1,Tuesday,8:40,9:20,1,8:40,4
SCH-004-LSN-0052,SCH-004,TCH-00050,veteran_staff_room_boss,Physics,SS3B,SCI-LAB-01,1,Tuesday,9:20,10:00,1,9:20,4
SCH-004-LSN-0053,SCH-004,TCH-00051,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-004-LSN-0054,SCH-004,TCH-00051,nysc_corper,Basic Science,JSS3A,ROOM-JSS3A,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-004-LSN-0055,SCH-004,TCH-00052,veteran_staff_room_boss,Biology,SS1A,SCI-LAB-01,1,Monday,9:20,10:00,1,9:20,4
SCH-004-LSN-0056,SCH-004,TCH-00052,veteran_staff_room_boss,Chemistry,SS2B,SCI-LAB-01,1,Friday,10:00,10:40,1,10:00,4
SCH-004-LSN-0057,SCH-004,TCH-00052,veteran_staff_room_boss,Biology,SS3A,SCI-LAB-01,1,Monday,10:40,11:20,1,10:40,0
SCH-004-LSN-0058,SCH-004,TCH-00052,veteran_staff_room_boss,Biology,SS1B,SCI-LAB-01,1,Tuesday,8:00,8:40,1,8:00,0
SCH-004-LSN-0059,SCH-004,TCH-00052,veteran_staff_room_boss,Chemistry,SS2B,SCI-LAB-01,1,Monday,11:40,12:20,1,11:40,0
SCH-004-LSN-0060,SCH-004,TCH-00052,veteran_staff_room_boss,Biology,SS3A,SCI-LAB-01,1,Tuesday,11:40,12:20,1,11:40,0
SCH-005-LSN-0001,SCH-005,TCH-00053,nysc_corper,Civic Education,JSS3A,ROOM-JSS3A,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0002,SCH-005,TCH-00053,nysc_corper,Civic Education,JSS2A,ROOM-JSS2A,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-005-LSN-0003,SCH-005,TCH-00054,overworked_generalist,PHE,SS3B,ROOM-SS3B,1,Monday,10:00,13:00,4,10:00,1.47
SCH-005-LSN-0004,SCH-005,TCH-00054,overworked_generalist,Basic Technology,JSS1A,ROOM-JSS1A,0,Wednesday,10:40,13:40,4,10:40,1.49
SCH-005-LSN-0005,SCH-005,TCH-00054,overworked_generalist,CRS,SS3A,ROOM-SS3A,1,Tuesday,8:40,11:20,4,8:40,1.46
SCH-005-LSN-0006,SCH-005,TCH-00054,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Friday,9:20,12:20,4,9:20,1.48
SCH-005-LSN-0007,SCH-005,TCH-00054,overworked_generalist,CRS,JSS3B,ROOM-JSS3B,1,Thursday,11:40,14:20,4,11:40,1.45
SCH-005-LSN-0008,SCH-005,TCH-00054,overworked_generalist,Basic Technology,JSS1A,WORKSHOP-01,1,Tuesday,11:40,14:20,4,11:40,1.08
SCH-005-LSN-0009,SCH-005,TCH-00054,overworked_generalist,PHE,JSS2A,ROOM-JSS2A,1,Thursday,8:40,11:20,4,8:40,1.27
SCH-005-LSN-0010,SCH-005,TCH-00054,overworked_generalist,Basic Technology,SS2B,ROOM-SS2B,0,Wednesday,8:00,10:40,4,8:00,0.96
SCH-005-LSN-0011,SCH-005,TCH-00055,overworked_generalist,Basic Technology,JSS2B,WORKSHOP-01,1,Friday,8:00,11:20,5,8:00,1.45
SCH-005-LSN-0012,SCH-005,TCH-00055,overworked_generalist,PHE,SS2A,ROOM-SS2A,1,Wednesday,10:00,13:40,5,10:00,1.49
SCH-005-LSN-0013,SCH-005,TCH-00055,overworked_generalist,Basic Technology,SS2B,ROOM-SS2B,0,Tuesday,8:40,12:20,5,8:40,1.39
SCH-005-LSN-0014,SCH-005,TCH-00055,overworked_generalist,Basic Technology,SS1B,ROOM-SS1B,0,Thursday,8:40,12:20,5,8:40,1.42
SCH-005-LSN-0015,SCH-005,TCH-00055,overworked_generalist,PHE,JSS3B,ROOM-JSS3B,1,Monday,8:40,12:20,5,8:40,1.35
SCH-005-LSN-0016,SCH-005,TCH-00056,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Monday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0017,SCH-005,TCH-00056,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Monday,13:40,14:20,1,13:40,4.5
SCH-005-LSN-0018,SCH-005,TCH-00056,nysc_corper,Basic Science,JSS2B,ROOM-JSS2B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0019,SCH-005,TCH-00056,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-005-LSN-0020,SCH-005,TCH-00057,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Monday,10:40,13:40,4,10:40,1.48
SCH-005-LSN-0021,SCH-005,TCH-00057,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Tuesday,9:20,12:20,4,9:20,1.48
SCH-005-LSN-0022,SCH-005,TCH-00057,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Thursday,8:00,10:40,4,8:00,1.37
SCH-005-LSN-0023,SCH-005,TCH-00057,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Thursday,10:40,13:40,4,10:40,1.48
SCH-005-LSN-0024,SCH-005,TCH-00057,overworked_generalist,CRS,JSS3A,ROOM-JSS3A,1,Friday,8:40,11:20,4,8:40,1.4
SCH-005-LSN-0025,SCH-005,TCH-00057,overworked_generalist,Basic Technology,JSS2A,WORKSHOP-01,1,Wednesday,10:00,13:00,4,10:00,1.36
SCH-005-LSN-0026,SCH-005,TCH-00058,nysc_corper,Civic Education,JSS1B,ROOM-JSS1B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0027,SCH-005,TCH-00058,nysc_corper,Basic Science,JSS3A,ROOM-JSS3A,1,Tuesday,13:40,14:20,1,13:40,4.5
SCH-005-LSN-0028,SCH-005,TCH-00058,nysc_corper,Civic Education,JSS1A,ROOM-JSS1A,1,Wednesday,13:40,14:20,1,13:40,4.5
SCH-005-LSN-0029,SCH-005,TCH-00058,nysc_corper,Basic Science,JSS1A,ROOM-JSS1A,1,Thursday,13:40,14:20,1,13:40,4.5
SCH-005-LSN-0030,SCH-005,TCH-00058,nysc_corper,Civic Education,JSS2A,ROOM-JSS2A,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0031,SCH-005,TCH-00058,nysc_corper,Civic Education,JSS2A,ROOM-JSS2A,1,Thursday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0032,SCH-005,TCH-00058,nysc_corper,Civic Education,JSS1A,ROOM-JSS1A,1,Tuesday,8:00,8:40,1,8:00,0
SCH-005-LSN-0033,SCH-005,TCH-00058,nysc_corper,Basic Science,JSS2B,ROOM-JSS2B,1,Tuesday,8:40,9:20,1,8:40,0
SCH-005-LSN-0034,SCH-005,TCH-00059,overworked_generalist,PHE,SS2B,ROOM-SS2B,1,Monday,10:00,13:00,4,10:00,1.45
SCH-005-LSN-0035,SCH-005,TCH-00059,overworked_generalist,PHE,SS3B,ROOM-SS3B,1,Wednesday,11:40,14:20,4,11:40,1.38
SCH-005-LSN-0036,SCH-005,TCH-00059,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Thursday,11:40,14:20,4,11:40,1.44
SCH-005-LSN-0037,SCH-005,TCH-00059,overworked_generalist,CRS,SS2B,ROOM-SS2B,1,Friday,8:40,11:20,4,8:40,1.13
SCH-005-LSN-0038,SCH-005,TCH-00059,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Tuesday,9:20,12:20,4,9:20,1.28
SCH-005-LSN-0039,SCH-005,TCH-00059,overworked_generalist,CRS,SS2A,ROOM-SS2A,1,Thursday,8:00,10:40,4,8:00,1.42
SCH-005-LSN-0040,SCH-005,TCH-00060,overworked_generalist,PHE,SS1A,ROOM-SS1A,1,Thursday,9:20,11:20,3,9:20,1.49
SCH-005-LSN-0041,SCH-005,TCH-00060,overworked_generalist,Basic Technology,JSS3A,ROOM-JSS3A,0,Tuesday,10:40,13:00,3,10:40,1.5
SCH-005-LSN-0042,SCH-005,TCH-00060,overworked_generalist,CRS,JSS2B,ROOM-JSS2B,1,Wednesday,12:20,14:20,3,12:20,1.49
SCH-005-LSN-0043,SCH-005,TCH-00060,overworked_generalist,PHE,JSS2B,ROOM-JSS2B,1,Wednesday,9:20,11:20,3,9:20,1.28
SCH-005-LSN-0044,SCH-005,TCH-00060,overworked_generalist,Basic Technology,SS1B,ROOM-SS1B,0,Friday,8:00,10:00,3,8:00,1.49
SCH-005-LSN-0045,SCH-005,TCH-00060,overworked_generalist,CRS,JSS2A,ROOM-JSS2A,1,Monday,11:40,13:40,3,11:40,1.37
SCH-005-LSN-0046,SCH-005,TCH-00060,overworked_generalist,PHE,JSS1B,ROOM-JSS1B,1,Monday,8:40,10:40,3,8:40,1.48
SCH-005-LSN-0047,SCH-005,TCH-00060,overworked_generalist,CRS,SS1A,ROOM-SS1A,1,Friday,10:00,12:20,3,10:00,0.92
SCH-005-LSN-0048,SCH-005,TCH-00061,veteran_staff_room_boss,Further Mathematics,SS3B,ROOM-SS3B,1,Monday,8:40,10:00,2,8:40,4
SCH-005-LSN-0049,SCH-005,TCH-00061,veteran_staff_room_boss,Further Mathematics,SS1A,ROOM-SS1A,1,Monday,10:00,11:20,2,10:00,4
SCH-005-LSN-0050,SCH-005,TCH-00061,veteran_staff_room_boss,Further Mathematics,SS1A,ROOM-SS1A,1,Wednesday,8:40,10:00,2,8:40,4
SCH-005-LSN-0051,SCH-005,TCH-00062,veteran_staff_room_boss,Chemistry,SS1A,SCI-LAB-01,1,Monday,8:40,10:00,2,8:40,4
SCH-005-LSN-0052,SCH-005,TCH-00062,veteran_staff_room_boss,Chemistry,SS3A,SCI-LAB-01,1,Wednesday,8:40,10:00,2,8:40,4
SCH-005-LSN-0053,SCH-005,TCH-00062,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Monday,10:00,11:20,2,10:00,4
SCH-005-LSN-0054,SCH-005,TCH-00062,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Tuesday,8:40,10:00,2,8:40,4
SCH-005-LSN-0055,SCH-005,TCH-00063,hustling_subject_specialist,Further Mathematics,SS1B,ROOM-SS1B,1,Tuesday,8:00,9:20,2,8:00,4
SCH-005-LSN-0056,SCH-005,TCH-00063,hustling_subject_specialist,Further Mathematics,SS1B,ROOM-SS1B,1,Tuesday,9:20,10:40,2,9:20,4
SCH-005-LSN-0057,SCH-005,TCH-00063,hustling_subject_specialist,Further Mathematics,SS2B,ROOM-SS2B,1,Wednesday,10:40,12:20,2,10:40,4
SCH-005-LSN-0058,SCH-005,TCH-00063,hustling_subject_specialist,Further Mathematics,SS3A,ROOM-SS3A,1,Tuesday,11:40,13:00,2,11:40,0
SCH-005-LSN-0059,SCH-005,TCH-00063,hustling_subject_specialist,Further Mathematics,SS3B,ROOM-SS3B,1,Wednesday,8:00,9:20,2,8:00,4
SCH-005-LSN-0060,SCH-005,TCH-00063,hustling_subject_specialist,Physics,SS3B,SCI-LAB-01,1,Tuesday,13:00,14:20,2,13:00,-4
SCH-005-LSN-0061,SCH-005,TCH-00063,hustling_subject_specialist,Further Mathematics,SS2B,ROOM-SS2B,1,Wednesday,12:20,13:40,2,12:20,-4
SCH-005-LSN-0062,SCH-005,TCH-00064,hustling_subject_specialist,Economics,SS2B,ROOM-SS2B,1,Monday,8:00,10:00,3,8:00,4
SCH-005-LSN-0063,SCH-005,TCH-00064,hustling_subject_specialist,Economics,SS1B,ROOM-SS1B,1,Monday,10:00,12:20,3,10:00,4
SCH-005-LSN-0064,SCH-005,TCH-00064,hustling_subject_specialist,Further Mathematics,SS2A,ROOM-SS2A,1,Thursday,10:40,13:00,3,10:40,4
SCH-005-LSN-0065,SCH-005,TCH-00064,hustling_subject_specialist,Economics,SS3A,ROOM-SS3A,1,Thursday,8:00,10:00,3,8:00,4
SCH-005-LSN-0066,SCH-005,TCH-00065,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,8:40,9:20,1,8:40,4
SCH-005-LSN-0067,SCH-005,TCH-00065,veteran_staff_room_boss,Biology,SS3B,SCI-LAB-01,1,Tuesday,10:00,10:40,1,10:00,4
SCH-005-LSN-0068,SCH-005,TCH-00065,veteran_staff_room_boss,Further Mathematics,SS2A,ROOM-SS2A,1,Monday,9:20,10:00,1,9:20,4
SCH-005-LSN-0069,SCH-005,TCH-00065,veteran_staff_room_boss,Biology,SS2B,SCI-LAB-01,1,Thursday,8:40,9:20,1,8:40,4
SCH-005-LSN-0070,SCH-005,TCH-00065,veteran_staff_room_boss,Biology,SS2B,SCI-LAB-01,1,Thursday,9:20,10:00,1,9:20,4
SCH-005-LSN-0071,SCH-005,TCH-00065,veteran_staff_room_boss,Further Mathematics,SS3A,ROOM-SS3A,1,Monday,10:00,10:40,1,10:00,4
SCH-005-LSN-0072,SCH-005,TCH-00066,nysc_corper,Basic Science,JSS3A,ROOM-JSS3A,1,Wednesday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0073,SCH-005,TCH-00066,nysc_corper,Basic Science,JSS1A,ROOM-JSS1A,1,Tuesday,8:40,9:20,1,8:40,0
SCH-005-LSN-0074,SCH-005,TCH-00066,nysc_corper,Basic Science,JSS3B,ROOM-JSS3B,1,Tuesday,13:00,13:40,1,13:00,4.5
SCH-005-LSN-0075,SCH-005,TCH-00066,nysc_corper,Basic Science,JSS1A,ROOM-JSS1A,1,Tuesday,9:20,10:00,1,9:20,0
SCH-005-LSN-0076,SCH-005,TCH-00067,overworked_generalist,CRS,SS3B,ROOM-SS3B,1,Thursday,9:20,11:20,3,9:20,1.41
SCH-005-LSN-0077,SCH-005,TCH-00067,overworked_generalist,CRS,JSS3A,ROOM-JSS3A,1,Monday,11:40,13:40,3,11:40,1.5
SCH-005-LSN-0078,SCH-005,TCH-00067,overworked_generalist,PHE,JSS1A,ROOM-JSS1A,1,Monday,9:20,11:20,3,9:20,1.45
SCH-005-LSN-0079,SCH-005,TCH-00067,overworked_generalist,PHE,SS3A,ROOM-SS3A,1,Thursday,12:20,14:20,3,12:20,1.43
SCH-005-LSN-0080,SCH-005,TCH-00067,overworked_generalist,CRS,SS3B,ROOM-SS3B,1,Friday,8:00,10:00,3,8:00,1.46
SCH-005-LSN-0081,SCH-005,TCH-00068,veteran_staff_room_boss,Chemistry,SS2A,SCI-LAB-01,1,Wednesday,8:40,10:00,2,8:40,4
SCH-005-LSN-0082,SCH-005,TCH-00068,veteran_staff_room_boss,Chemistry,SS2B,SCI-LAB-01,1,Thursday,10:00,11:20,2,10:00,4
SCH-005-LSN-0083,SCH-005,TCH-00068,veteran_staff_room_boss,Chemistry,SS1B,SCI-LAB-01,1,Monday,8:40,10:00,2,8:40,4
SCH-005-LSN-0084,SCH-005,TCH-00068,veteran_staff_room_boss,Chemistry,SS3B,SCI-LAB-01,1,Tuesday,8:40,10:00,2,8:40,4
SCH-006-LSN-0001,SCH-006,TCH-00069,nysc_corper,Civic Education,JSS2B,ROOM-JSS2B,1,Tuesday,13:00,13:40,1,13:00,4.5
